,images,label,content,contentc,contentp
6658,nonrumor_images/593bbc68gw1ez30lxh9apj20c70eyabg.jpg,1,"某宝上卖的防止汪星人乱抓乱咬的宠物鸭嘴套，里边买家秀图看着，好心疼，好喜感（by网络）
","The pet duckbill sleeve that prevents Wang Xing people from grabbing the bite, the buyer shows the show, it feels very distressed, good joy (by network)",可爱鸭子嘴套咀巴好分为尽忆福昌类防咏吊
6659,nonrumor_images/593bbc68gw1ez2di1whd2j20c80ibtaa.jpg,1,"【在家轻松做出---蔓越莓牛轧糖】
",[Easy to make at home --- cranberry nougat],
6660,nonrumor_images/593bbc68gw1ez2n9mdaxgj20u00k0mzg.jpg,1,"【扎克伯格为女儿换尿布 好爸比形象获赞120万】Facebook创始人马克·扎克伯格11日晒出首张他为女儿马克西玛换尿布的照片，并写道，“搞定了第一次。今后还有数以千计次等着”。”这张照片目前有超过120万人点赞，1万人分享。O扎克伯格为女儿换尿布 好爸比形象获赞120万 有这样的爸比是多幸福啊~
",Facebook founder Mark Zuckerberg posted the first photo of his daughter Maxma on the 11th. The photo currently likes more than 1.2 million people.,
6661,nonrumor_images/593bbc68gw1ez2en5508fj20m80ftt9h.jpg,1,"【美国男子跪高速公路中间求婚 被斥自私愚蠢！】为了让23岁女友获得难忘的求婚经历，美国得克萨斯州休斯敦市男子维达尔·瓦拉达里斯·纳瓦斯在繁忙的I-45高速公路上向女友求婚。尽管纳瓦斯成功抱得美人归，但其行为却遭到众多司机谴责，被斥为自私、愚蠢。O美国男子跪高速公路中间求婚 “玩命浪漫”惹众怒 PS：这样求婚真的好吗？
",Man proposes to his girlfriend from his girlfriend on the busy I-45 highway. His behavior was condemned by many drivers and was reprimanded as selfish and stupid.,]丰-瑟-呈。《》羊城晚报./
6662,nonrumor_images/593bbc68gw1eztqza6w04j20dd0923zs.jpg,1,"【女游客想与蛇轻吻，却被蛇咬了】据网友爆料，上海一旅行团的一位女游客，在泰国曼谷蛇药店与一条蛇亲吻时，突然被毒蛇一口咬住鼻子，当场血流满面。 据透露，在泰国参观类似蛇文化馆，与蛇互动是&quot;配餐&quot;，&quot;主餐&quot;是推销蛇药。视频：O秒拍视频 @楚天都市报
","Female tourist at a tour group in Shanghai, when kissing a snake in Bangkok, Thailand was suddenly bitten by a poisonous snake with a nose.",你回羊城院报.
6663,nonrumor_images/593bbc68gw1ezthca4dx9j20bz0d0myu.jpg,1,"#夜夜分享#赶快马着！好强大的厨房装修经验，过来人的血泪总结！！装修的时候可以看看 （via Happy张江）
","##Hurry up!What a powerful kitchen decoration experience, summarize the blood and tears of people!IntersectionYou can see when decorating (via happy Zhangjiang)",[学装修]【司房装修经验】过来人的血泪总结!面积。
6664,nonrumor_images/593bbc68gw1ezth65pg49j20ci093jrr.jpg,1,"【美国3岁女孩化妆后变“老奶奶”成网红】据英国《每日邮报》7日报道，美国俄亥俄州3岁小姑娘罗伊（Roey）近日被阿姨化了一个“老人妆”，瞬间变成了一位80岁的老奶奶，照片被放到网上后点赞人数超过4万次。有网友称，化妆后的罗伊看上去像白雪公主里的巫婆。国际在线O女孩化妆变老奶奶 情侣通化妆穿越到90岁
","The 3 -year -old girl Roey, Ohio, was recently transformed by auntie. The number of praises was more than 40,000 after the photos were put on the Internet",
6665,nonrumor_images/593bbc68gw1ez1cbxtx17j20qo0zkac4.jpg,1,"#乌镇之夜# 今天乌镇天气不错，云淡风轻有点冷。昨晚有紧急通知，由于人数较多，媒体分流，能在主会场的记者不多。早晨许多官兵在街巷店铺吃早点，也有外宾在品尝热腾腾的烧饼包子，志愿者的蓝色大衣很醒目，还有穿青花瓷旗袍的工作人员。波光粼粼，阳光也绽开笑脸……羊晚记者林曦
","Last night, there was an emergency notice. Due to the large number of people, the media was diverted. Today Wuzhen's weather is good, and the clouds are a bit",||站人和，《》羊城晚报./
6666,nonrumor_images/593bbc68gw1ez1a35sco2j20dw098jrg.jpg,1,"#娱眼碌碌# 【奶茶妹挺孕肚拍写真 与刘强东相拥秀恩爱】12月15日晚，奶茶妹在朋友圈发布一组孕照。照片中奶茶穿着白色海军制服，大肚突起明显，刘强东搂住奶茶妹的腰，亲密地将脸贴在对方脸上。网友评论：“奶茶妹肚子都这么大了，东哥你开完会要回去多陪陪她哦！”O奶茶妹妹挺孕肚拍写真　与刘强东相拥秀恩爱(组图)
",Milk tea girl posted a group of pregnancy photos in the circle of friends. Liu Qiangdong held the milk tea girl's waist and put his face on the opponent's face,
6667,nonrumor_images/593bbc68gw1ez0jktqay7j20c806wq37.jpg,1,"【触目惊心！你买到的是真货吗？#警方捣毁假欧莱雅工厂#】上海市警方成功捣毁了一个制造、销售假冒欧莱雅品牌化妆品的团伙。从卸妆油、洗面奶到爽肤水、精华液，几乎涵盖了欧莱雅旗下的全套产品。警方发现，该团伙每天产出的2000瓶化妆品行销全国，利润却至少十倍以上...@央视新闻
","Shanghai police successfully destroyed a gang of manufacturing and selling counterfeit L'Oreal brand cosmetics. Police found that the 2,000 bottles of cosmetics produced daily were sold nationwide.",
6668,nonrumor_images/593bbc68gw1ez04hwwnnuj20c80c8my5.jpg,1,"【孩子接种疫苗你该知道的事】目前我国儿童可免费接种11种疫苗，分别预防乙肝、甲肝、结核病、脊髓灰质炎、百日咳、白喉、破伤风等传染病。其中多种疫苗要分几次，有间隔地接种。孩子什么时间接种哪些疫苗，家长一定要知道！实用知识↓↓别错过给孩子预防接种的时机，家长们快学习收藏！
","A variety of vaccines must be divided into several times, and there are interval to inoculate. At present, children in my country can vaccinate 11 vaccines for free.",免疫规划疫苗免疫程序出生时卡介苗(剂)”预防结核病乙肝疫苗(第剂)”预防乙型病毒性肝炎乙肝疫苗(第剂)预防乙型病毒性肝炎
6669,nonrumor_images/593bbc68gw1eyzkr4dmzlj20ci08caab.jpg,1,"【奇葩小偷盗窃后留字条：不要埋怨保安 他们不容易】枣阳一小偷可徒手从1楼爬到11楼，不管是电视、电脑、手机、首饰、钱，还是零钱罐、牛奶，都不放过。盗窃后还留下字条：“请不要埋怨保安，他们不容易”“我们已经给您的花浇水了，对不起”。小偷被抓后表示，留字条是觉得好玩。O小偷盗窃后留字条：不要埋怨保安 他们不容易
","After the theft, the note also left: ""Please don't complain about the security guards, they are not easy."" ""We have watered your flowers, sorry,"" the thief said.",
6670,nonrumor_images/593bbc68gw1eyzft0e4odj20hk0ghdhf.jpg,1,"#街谈巷议#一名81岁摆摊卖生肖画的老太太火了，广州城里都在找她。朋友圈疯传：老伴患癌、儿子智障，一画几个小时，只为帮补家计。志愿者帮忙，她婉言拒绝；记者的疑问，她闭口不答。急急离开的背影，藏着悲伤与坚强，还是炒作和欺骗？真相有待查明，但人们从来尊重自食其力者。如果见到她，请帮帮她！
","A 81 -year -old lady who placed the zodiac painting was on fire, and she was looking for her in Guangzhou. The circle of friends is crazy: the elderly's",村国江南西也口直走大概米左右有个老奶奶，人靠画十二生肖补贴家因为家里有个患癌的老伴和智障儿子。老奶奶岁了，基本上每天晚上都有看到她，一画就是好几个小时，如时有路划的共计信访天一张或者有零钱的给点，不管怎样，岁还不能安享晚年，我觉得站广州江南西-出口分钟前(朋友图截
6671,nonrumor_images/593bbc68gw1eyyyvpjbp7j20c80ls0tg.jpg,1,"【嫌太吵，长春一女子砍断领养流浪狗的腿】13日下午，长春一女子在朋友圈发布虐狗照片和视频，场面极其残忍。理由竟是嫌它吵闹。而这狗还是她刚从志愿者处领养的。最终经由爱心人士解救，狗狗被送医保住性命，但其一条腿和尾巴已被砍断，还有一条腿被砍掉指甲。吉林电视台O因嫌其吵闹女子砍断领养流浪狗腿和尾巴 狗狗保住性命
",A woman in Changchun posted dog abuse photos and videos in the circle of friends. The reason was that it was noisy. The dog was just adopted from the volunteer.,人加四《返回月日:过语收养的流浪狗以后谁再看见流浪狗后请告诉我。合本
6672,nonrumor_images/593bbc68gw1eyywt123r6j20c807ljse.jpg,1,"【90后女生晒奇葩辞职信：#因冬天起不来床辞职#】刘小姐是长沙一广告公司的文案策划员，23天工作日，她迟到了17天，最后她干脆选择辞职，辞职信上写着：“冬天太冷起不来，先冬眠”，部门负责人批复：“懂你！”网友：“史上最具共鸣的辞职理由，没有之一”潇湘晨报 O90后女生晒奇葩辞职信 因冬天起不来辞职
","Miss Liu is the copywriter of Changsha's first advertising company. On 23 days of working days, she was late for 17 days. Finally, she chose to resign and resign letter","站新天李江“天机会。口作台从少和大村枯”全和大大，人考虑站有个全再本|||高职申请人忽名“一口了以昌骨人数和|也石询""色关站多们和人于用关和办人罗列几全人而人分人加办则人刘天和"
6673,nonrumor_images/593bbc68gw1eyyy1w4l4cj20m90gata6.jpg,1,"【天了噜！段子成真事！安徽女子因雾霾迷路】马鞍山市一农妇串门时因雾霾迷了路，民警连夜搜救才找到已累瘫在路边的农妇。胡某说，自己早上忙完家务后想去一个亲戚家串串门。亲戚家有点远，雾又大，她在路上走着走着迷了路。走了一天既没有找到亲戚家，也找不到自己家了。O段子成真事了！安徽女子因雾霾迷路被报警
","Hu said that after finishing the housework in the morning, he wanted to go to a relative's house. The relative's family was a bit far away, and the mist was big",
6674,nonrumor_images/593bbc68gw1eyywxgxcgxj20sg0mn18g.jpg,1,"【#中山大学拟大规模改建#南校区要拆岭南堂 北校区建百米高学生宿舍】据公示显示,中山大学南校区拟拆改25处建筑,包括住宅、教学楼、博物馆等，大部分都是重建；北校区将拆除光华口腔医学院、体育馆、游泳池等，新建科研楼、百米高学生宿舍楼、多功能体育馆等。羊晚记者吕楠芳O中山大学南北校区拟大规模改建 南校区要拆岭南堂
","The South Campus of Sun Yat -sen University plans to demolish 25 buildings, including residential, teaching buildings, museums, etc. The North Campus will demolish the Guanghua",呢图网.”:一二二二
6675,nonrumor_images/593bbc68gw1eztelhmqm9j20ln0b8wgv.jpg,1,"【汕头：一天两起大货车交通事故 骑车女学生丧命】一大货车在汕头市潮汕路和金凤路交界，与两名骑自行车的女学生发生碰撞，造成一16岁女学生当场死亡；该事故发生不到24小时，一大货车在沈海高速深圳往汕头方向造成一宗五车追尾、两人死亡的交通惨剧。羊晚记者赵映光O汕头接连发生两起交通命案 大货车24小时内“吃掉”3人
","In less than 24 hours, a large truck causing a tragedy of traffic in the direction of Shenhai high -speed Shenzhen to Shantou, causing a five -car rear -tail",
6676,nonrumor_images/593bbc68gw1eyy607ydodj20fb0akq58.jpg,1,"【11月空气最好最差前10城市公布 你在的城市还好吗？】环保部发布11月全国74个城市空气质量状况排行。空气质量较差后10位分别是沈阳、邢台、保定、石家庄、哈尔滨、长春、廊坊、唐山、济南和衡水；空气质量较好前10位是海口、厦门、舟山、福州、贵阳、惠州、丽水、南昌、昆明和深圳。(央视)
","The Ministry of Environmental Protection released the ranking of air quality status in 74 cities nationwide in November. Shenyang, Xingtai, Baoding, Shijiazhuang, Har",
6677,nonrumor_images/593bbc68gw1eyy357gnsij20c808jq3b.jpg,1,"【福航飞机遭误喷损失2000万美元 已启动索赔】福州航空一架飞机10日在福州机场被当做起火的国航飞机，遭遇灭火“乌龙”事件。由于灭火剂材料进入发动机核心区域，两台发动机都需返厂维修更换，飞机因此非计划性停场7天。有分析称，这大约损失2000万美元。目前福航已启动索赔程序。@央视
","Fuzhou Airlines was used as a fire Air China aircraft at Fuzhou Airport on the 10th, and it encountered a ""oolong"" incident. Both engines need to be",
6678,nonrumor_images/593bbc68gw1eyy0vb2cpxj20c806vdg8.jpg,1,"【洗衣机用完不要立马关盖 小心越洗越脏有害健康！】长期未清洗的洗衣机，会产生霉菌，甚至会引发慢性荨麻疹。洗衣机最脏的地方是在内桶跟外桶中间的夹层。专家提醒：洗完衣服后30分钟再把上盖关上，能避免里面滋生细菌，并且定期用消毒液清洗洗衣机！转给家人，别让衣服越洗越脏！央视
",The dirty part of the washing machine is the mezzanine in the middle of the inner barrel and the outer barrel. Long -term unskilled washing machines will produce mold and even,
6679,nonrumor_images/593bbc68gw1eyx80x99lbj20go0aidh1.jpg,1,"【“CBA奥本山宫事件”：八一VS福建发生群殴】11日晚，在八一队迎战福建队的比赛末节，邹雨宸在防守时欲封盖福建外援泰勒，但在下落时肘部击到对方，双方随即扭打在一起。O秒拍视频 随后，两队球员、安保人员甚至球迷都冲进场内，造成比赛中断长达15分钟。澎湃
","Zou Yuzhen wanted to cover Fujian Foreign Aid Taylor during the defense, but the elbow hit the elbow during the fall. The two teams, security personnel, and even fans",
6680,nonrumor_images/593bbc68gw1eywsqg28hjj20c80g13zh.jpg,1,"【饭后甜点：双皮奶 做起来！】奶香浓郁格外可口哇，很详细的图解，赶紧练手吧！
","[Dessert after dinner: Double -skinned milk!] The milk incense is rich and delicious, very detailed illustration, quickly practice your hands!",材料:鸡蛋清牛奶和白砂糖
6681,nonrumor_images/593bbc68gw1eywqik5cs0j21040qldj8.jpg,1,"【每天一万步，早亡风险低】英国牛津大学流行病学家用15年追踪调查了超过3000名参试者的步行和健康状况，发现长期久坐的人如果每天步行数增至1万步，他们因为各种原因而死亡的风险会下降46%。即使步行数不到1万，身体也受益。每天步行数增至3000步，每周5天，也会让疾病死亡率下降12%。@生命时报
","The risk of death for various reasons will decrease 46%. Even if the number of walking is less than 10,000, the body benefits.",
6682,nonrumor_images/593bbc68gw1eyvzk2oe4oj209q0cidgh.jpg,1,"【江西南昌一城管执法车撞死初中生 肇事者逃逸后投案】今天中午12时左右，南昌顺外路附近，一辆城管执法车撞死一初中学生后，肇事人员逃逸。现场目击者称，事发时，男学生骑车突然摔倒，后方的城管执法车因车速较快，由东向西从男孩身上碾压过去。肇事人员现已投案，警方已介入。O江西南昌一城管执法车撞死初中生 肇事者已投案
","Law enforcement vehicle in Nanchang, Jiangxi, killed a junior high school student after escaping the case. At about 12 noon today, after a urban management law enforcement vehicle killed a",
6683,nonrumor_images/593bbc68gw1eyuv332q78j20hs0vndhf.jpg,1,"【网曝一中学老师体罚学生 整班学生顶凳子听课】12月9日，有网友微博爆料，咸阳民盟中学历史老师体罚学生，让同学把凳子驾到头上听课。知情人透露，8日上历史课过程中，由于纪律问题，代课老师让学生这样做。校方回应称，“这件事中学生有错，但是老师的做法欠妥……”O网页链接
",Some netizens broke the news on Weibo that the historical teacher of Xianyang People's League Middle School was punished for students. The students asked the students to drive the stool to,乓《训(人.//”./
6684,nonrumor_images/593bbc68gw1eyur0dzir0j20dw0ecab1.jpg,1,"【少女得厌食症后差点丢掉性命 真的&quot;瘦成一道闪电&quot;了】澳洲女孩ElleLietzow17岁时患神经性厌食症，月经停止，肋骨清晰可见，头发成簇地掉落。经过一个星期的禁食，她癫痫发作被送医，医生都惊讶她居然还活着。幸好住院治疗后她体重增加，如今19岁的她已经康复。O网页链接
","Ellelietzow was at the age of 17 with neurological anorexia. The menstruation stopped, the ribs were clearly visible, and the hair fell into a cluster.",
6685,nonrumor_images/593bbc68gw1eyuhm12mdij20fa0d1755.jpg,1,"【游客在昆明“虐鸥” 抓住海鸥自拍留影】近日有游客在昆明海埂大坝观看海鸥时，抓住海鸥自拍留影，期间全然不顾被抓海鸥的挣扎和其它海鸥呼救的鸣叫，导致海鸥受到惊吓、伤害。据悉，虐鸥人是外地游客，觉得好玩所以抓海鸥自拍留影。O网页链接
","Visitors grab the seagulls to take a photo in Kunming's ""abuse of gulls"" It is reported that the abuse is a foreign tourist and feels fun.",
6686,nonrumor_images/6298156bgw1ewq2b1e06yj20e309a0tj.jpg,1,"【中国多个景区须限制人流 预计7.5亿人次出行】今年中国国庆黄金周期间将有超过7.5亿人次出行。中国国内各大景区、高速公路已被人山车海挤得“叫苦”不迭，多个景点必须采取限流措施。与此同时，出境游也是热火朝天，日、韩、泰、美、英等国迎来大批“撒钱”的中国游客。O国庆黄金周“开场”才三天 中国多个景区须限制人流
","This year, there will be more than 750 million travel during the National Day Gold Week in China. The major scenic spots and highways in China have been squeezed into the roller coaster.",
6687,nonrumor_images/6298156bgw1ewlde4arkmj21640vwdpa.jpg,1,"【蔡永伟：美国舆论为何聚焦教宗】习近平和教宗同天抵达美国，目的地相同，但访问目的不同，显然不具可比性。美国舆论聚焦教宗，在一定意义上冲淡的是中美间此前的负面氛围，一方面减少奥巴马的压力，另一方面也避免习近平访美被进一步政治化。O习近平访美VS教宗访美
","Xi Jinping and the Pope arrived in the United States on the same day. The destination is the same, but the visits are different, it is obviously not comparable. In a certain sense",
6688,nonrumor_images/6298156bgw1ewlbynxxc1j21kw11v43n.jpg,1,"【广西柳城发生17处快递包裹爆炸 已致七人死】中国广西自治区柳州市柳城县昨天多处发生爆炸，造成七人死亡、51人受伤、两人失联，警方已确定此次爆炸案为刑事案件，排除是暴恐案件的可能性，并相信爆炸装置是装在快递包裹中，官方因此呼吁当地民众不要打开近期寄来的包裹。O疑装在快递包裹中 广西柳城县17处爆炸七人死
","17 courier packaging explosions occurred in Liucheng, Guangxi, and seven people have died. Official has called on the local people not to open the recently sent parcels.",早报网./六
6689,nonrumor_images/6298156bgw1ewc6qi9rhsj20dw09vwf6.jpg,1,"【伟达：习访美的历史背景】从中国特定的土壤上向西方学习，过程绝不会一帆风顺：进两步退一步，三步一踉跄甚至还可能摔跟头。邓时代有过短暂的“蜜月期”；江时代起步艰难，时时要看人脸色；胡时代之中庸，胜过爱折腾的小布什，但囿于体制和勇气，没能让中国改革更进一步。O伟达：习近平访美的背景
","During the Deng period, there were short -term ""honeymoon""; the Jiang era was difficult, and it depends on the face of the people. Learn from the Chinese -specific",
6690,nonrumor_images/6298156bgw1eyy35a50emj208k0aidg0.jpg,1,"【百度年度沸点热搜榜 中国网民关注点更多元】2014年十大热点人物被明星垄断，今年除了几位主持人外，还有王思聪、章泽天、叶良辰等网络红人和体育明星，马云比去年排名前进了两名。运动员宁泽涛在“年度十大焦点人物”中排名第九，成为唯一入围的体育明星。O百度年度沸点热搜榜 中国网民关注点更多元
",Baidu's annual boiling hot search list Chinese netizens' attention points. Top ten hot topics in 2014 were monopolized by celebrities.,
6691,nonrumor_images/6298156bgw1ezui8590w9j20ci0g0abw.jpg,1,"#时尚#【Armani的大褂 Burberry的背心】大陆私募一哥徐翔的阿玛尼（Armani）白大褂曾经风靡网络，如今，香港书店股东李波的巴宝莉（Burberry）背心又要火了。哎，等报妹有钱了，我也要买一件这到底怎么回事呢？大家请戳链接：O香港失踪书店股东李波“以视频报平安”
",The Burberry vest of Hong Kong bookstore shareholder Li Burry is about to be hot again.,
6692,nonrumor_images/6298156bgw1eyryfla8i3j205e0770sp.jpg,1,"【韩红退伍与裁军有关？】中国演艺界曾掀起过一阵“明星从军热”，宋祖英、汤X等知名艺人纷纷入伍。曾有分析指出，明星入伍既可坐拥部队这个旱涝保收的“靠山”，还可以军人身份避税。有关人士指出，文艺团体是这轮军改的重点之一，韩红等知名艺人申请离开，或是在主动寻找出路。O军旅歌手韩红退伍 传与中国裁军有关
","Chinese performing arts industry has set off a ""star heat"", and well -known artists such as Song Zuying and Tang X have joined the army. Some analysts have pointed out that",
6693,nonrumor_images/6298156bgw1eyd4py7a4ij20go0abq5y.jpg,1,"【新当选区选员八“伞兵”背景差别大 中资财团已介入港选】香港“占中”催生不少伞后组织参选区议会，其中八名完全没参选经验的“伞兵”成功当选。他们虽同样源自“占中”，背景却差别很大。香港中旅集团在官方网页，罕有地发出通告，集团有六位员工参选，全部获胜。O新当选区选员八“伞兵”背景差别大
","Hong Kong's ""Occupy Central"" has spawned many umbrellas and organized the election district council. Eight of which were successful in the ""paratroopers"" who had no experience",
6694,nonrumor_images/6298156bgw1eycyl42hjfj21kw12416s.jpg,1,"【突尼斯爆炸致12人死亡】位于非洲北部的突尼斯遭遇恐怖袭击。一辆载有突尼斯总统安保人员的大巴被炸，目前已造成12人死亡，另有20人受伤。突尼斯总统宣布国家进入30天的紧急状态，并且表示向恐怖主义“宣战”。O突尼斯爆炸致12人死亡
","A bus carrying Tunisian President's security personnel was blown up, which has died of 12 people, and 20 others were injured. President Tunisian announced that the country had entered an emergency",了民二中四./二
6695,nonrumor_images/6298156bgw1ey7gv6z5h5j20gl0aet9k.jpg,1,"【胡耀邦诞辰100年：回顾辉煌一生】11月20号，是中共中央前总书记胡耀邦百年诞辰。胡耀邦是中国共产党和中华人民共和国的主要领导人之一，曾任中共中央总书记。中国人民大学教授张鸣受访时指出，当局大规模纪念胡耀邦有两个作用，一是给自由派一个安慰，同时强调要进行改革。O胡耀邦诞辰100年：回顾辉煌一生
",Hu Yaobang is one of the main leaders of the Communist Party of China and the People's Republic of China.,|需对上下看骆
6696,nonrumor_images/6298156bgw1ey7b8pid0ij20bm07kaax.jpg,1,"【新疆警方激战56天 歼灭28名暴徒】中国新疆警方披露，经过56天连续顽强作战，新疆打掉一境外极端组织直接指挥的暴恐团伙，除一人投降自首外，其余28名暴徒被全部歼灭。当地各族群众自发投入战斗，每天上万名各族群众参与围堵搜捕，11月12日所有暴徒被全部击毙。O新疆打掉暴恐团伙歼灭28名暴徒
","Xinjiang police disclosed that after 56 days of continuous stubborn battle, Xinjiang destroyed a terrorist gang. The local people of all ethnic groups were spontaneously engaged in fighting.",
6697,nonrumor_images/6298156bgw1ey568eu3ixj21kw12zn5r.jpg,1,"#巴黎恐怖袭击#【两名嫌犯已被巴黎警方击毙】法国警方消息人士称，巴黎北郊的行动中已有两名嫌犯死亡，其中包括一名用炸弹背心自爆的女性。现场有约50名军人赶来增援，部署在武装人员藏身公寓附近的主要高速路口。O两名嫌犯已被巴黎警方击毙
","French police sources said that two suspects have died in the northern suburbs of Paris, including a woman who exploded with a bomb vest.",目本习人最--人区人本强忆和三慑网一一/
6698,nonrumor_images/6298156bgw1ey2mtxocs8j21kw11xjyp.jpg,1,"【刘军：巴黎是恐袭案的“池鱼”】西方世界领头羊美国不是一个负责任的大国。 它草率发动并仓促地结束伊拉克战争和阿富汗战争，导致“越反越恐”的乱局出现。考虑到欧洲紧邻恐怖势力泛滥的伊斯兰世界的地理现实，欧洲即将进入一个反恐新时代，巴黎只是恐怖袭击中的“池鱼”之一。O刘军：巴黎是恐袭案的“池鱼”
","Liu Jun: The leader of the Western world is not a responsible big country. Europe is about to enter a new era of counter -terrorism, he says.",
6699,nonrumor_images/6298156bgw1exrczucyg9j21kw1w91ap.jpg,1,"#新中建交25年#【原来他们都是新加坡歌手？！】在人们刻板印象中，新加坡与流行文化等软实力沾不上边。实际上孙燕姿、林俊杰、蔡健雅、阿杜、陈洁仪等人在中国大陆都拥有一定的粉丝群，但歌手的国籍特征长期模糊，很多乐迷以为他们是港台歌手。林俊杰《江南》是报妹们的青春。O“硬实力”里的好声音 流行歌手唱响 新加坡名号
","Sun Yanzi, Lin Junjie, Cai Jianya, Adu, Chen Jieyi, etc. have a certain fan base in mainland China. Many fans think they",
6700,nonrumor_images/6298156bgw1ex32ux338gj20je0m8wfx.jpg,1,"【蔡英文遭“放火烧家”恐吓】台湾台北市议员何志伟今日下午在议会质询时爆料，民进党总统参选人蔡英文被恐吓，北市警局已提供数据证实确有此事。一名郭姓嫌犯在面簿扬言放火要烧蔡英文女士在台北市的住家，警局已侦破查出郭姓嫌犯涉有精神病，要求大安分局加强蔡英文住家的安全。O台北警局证实蔡英文遭“放火烧家”恐吓
",A suspect of Guo surnamed in the face of Facebook and threatened to fire Ms. Cai Yingwen's home in Taipei. The police station has detected that the suspect of,报网面曲报隐./而
6701,nonrumor_images/625ab309jw1ezwrabbco3j20c808xmxu.jpg,1,"来自一个月后的拷问！@热表情
",Torture from one month later!@热 表,期末考全班第几名。
6702,nonrumor_images/625ab309jw1eyldkbwgs9j20bd07iwfm.jpg,1,"【#漂白芋头#卖相好却煮不烂 商贩称自己从不吃】看上去又白又光滑的脱皮芋头，你敢吃吗？反正制作这些芋头的商贩们不会吃。芋头一经削皮，很快就会变黄甚至发红，但市场上的芋头却能保持白皙。揭开保鲜秘密：用焦亚硫酸钠漂白！专家：长期食用会损伤肝肾。（华西都市报）O卖相好却煮不烂漂白芋头 商贩称自己从不吃
","The peeling taro that looks white and smooth, do you dare to eat it?Anyway, the vendors who make these taro will not eat.",
6703,nonrumor_images/625ab309jw1eylb3bys7bj20hm0demz2.jpg,1,"【英国女子对Wi-Fi过敏 被逼无奈隐居】8年前，英国女杰基发现自己常头晕眼疼，调查3年后她发现自己患电磁过敏症，接触任何电器会致命性休克，wifi也能轻易杀死她，此病已被瑞士列为残疾。无奈下她开始隐居，出门都穿银制衣服和面纱。Owifi也能杀人？英一女子对电磁过敏
",Being able to kill her easily has been listed by Switzerland as a disability. British women's allergies to Wi-Fi are forced to live in seclusion.,
6704,nonrumor_images/625ab309jw1eykawkvqp2j20c80fo75y.jpg,1,"【防雾霾12招！谨记进屋洗脸、漱口、清鼻腔！】无需多言，在雾霾天气减少户外活动的时间是非常必要的。所谓“短平快”即：短暂停留、平和呼吸、小步快走；在室外逗留后，皮肤接触有害颗粒物最多的地方就是脸手和鼻腔了，所以进屋以后，洗脸、漱口、清理鼻腔是必须做的！（中新网）
","The place where the skin is most harmful to harmful particles is the face and nasal cavity. No need to say more, it is necessary to reduce outdoor activities in haze weather.",防吉第一招:戴帽子头发吸附污染物的能力众所周知，出门前戴项贝子，能够有效缓解这种危害，防才第二招:戴口重虽然戴口昔也无法完全阻挡有害颗粒物的吸入，但是为呼吸道多设一层屏障，总比没有强。
6705,nonrumor_images/625ab309jw1eyj830j8w7j20iy0fygnf.jpg,1,"今天中国多个城市陷入浓雾之中，局部地区能见度不足200米。你那“沦陷”了吗？
","Today, many cities in China are in a dense fog, and the visibility of local areas is less than 200 meters.Are you ""falling""?",全年月日清晨，安徽省乍阳市，市民在大雾中出日早晨到上午，华北中南部、黄淮中西部、江淮大部、字
6706,nonrumor_images/625ab309jw1eyj12sb499j20b40fdjsd.jpg,1,"【成都一小区门卫酷似马云走红 笑称比马云好看】58岁的小区门卫柯全寿因为长相酷似马云，成了红人。虽然柯全寿自认为和马云不怎么像，很多人都认为“很像”。最近，不断有市民因过来看他，要求合影。一位小区居民每次经过门卫室，都要喊一声“马哥”。（成都商报）O网页链接
","The 58 -year-old community Guardo Quanshou became a celebrity because he looks like Ma Yun. Every time a community residents pass through the gatekeeper, they call ""Ma",
6707,nonrumor_images/6204ece1gw1eyj25s4nqmj20qo0f0q3d.jpg,1,"听北京的朋友说，央视大裤衩发射成功了......
",Listening to Beijing friends said that CCTV's big pants have been successfully launched ...,
6708,nonrumor_images/625ab309jw1eyhxpjx9qoj20hs0dcjs5.jpg,1,"【重庆一辆价值2600万超级跑车撞毁】今天凌晨左右，重庆渝北区发生一起车祸。一辆价值2600万元的科尼塞克超级跑车撞上人行道护栏，受损严重。司机是个年轻小伙，事发后一直坐在车里用衣服挡着脸，等到交警部门到来。现场还有多名年轻男子围在跑车周围，让围观的市民不要拍照。O网页链接
","A Konisic supercar worth 26 million yuan hit the sidewalk guardrail, which was seriously damaged. After the incident, he sat in the car and blocked his face with clothes,",
6709,nonrumor_images/625ab309jw1eyhn876qnuj20hm0bnmye.jpg,1,"【宠物狗海中捉龙虾献给主人】美国男子亚历克斯舒尔茨（Alex Schulze）通过训练，让自己的宠物犬“莱拉”学会了在海中猎捕龙虾的高超技艺。舒尔茨分享训练“莱拉”的经验称，一定要让自己的爱狗感受到这是一个愉快的游戏，并且不时要予以奖励。O宠物狗海中捉龙虾献给主人
","Alex Schulze made his pet dog ""Lela"" learn the superb skills of hunting lobster in the sea. He says it is necessary to make your love dog feel that this is",
